Feature,Coefficient
cat__NearToHoliday_Dept_0_52_21,-162.34935548264386
cat__NearToHoliday_Dept_0_52_22,-901.194402244874
cat__NearToHoliday_Dept_0_52_23,-822.761536869025
cat__NearToHoliday_Dept_0_52_24,-674.1378274897312
cat__NearToHoliday_Dept_0_52_25,-332.8967897305393
cat__NearToHoliday_Dept_0_52_26,-619.4234196235407
cat__NearToHoliday_Dept_0_52_27,-1034.1397069895847
cat__NearToHoliday_Dept_0_52_28,-217.1874667927398
cat__NearToHoliday_Dept_0_52_29,-127.77720001661555
cat__NearToHoliday_Dept_0_52_3,1180.7166568770074
cat__NearToHoliday_Dept_0_52_30,328.2595547184248
cat__NearToHoliday_Dept_0_52_31,-766.2786833224075
cat__NearToHoliday_Dept_0_52_32,-421.0733887615454
cat__NearToHoliday_Dept_0_52_33,-480.9313841569001
cat__NearToHoliday_Dept_0_52_34,-343.6057695087379
cat__NearToHoliday_Dept_0_52_35,-318.68591006287267
cat__NearToHoliday_Dept_0_52_36,212.86568801082464
cat__NearToHoliday_Dept_0_52_37,1048.626885669287
cat__NearToHoliday_Dept_0_52_38,1612.251547227732
cat__NearToHoliday_Dept_0_52_39,1562.209304417436
cat__NearToHoliday_Dept_0_52_4,1686.3699549125074
cat__NearToHoliday_Dept_0_52_40,500.1076642793927
cat__NearToHoliday_Dept_0_52_41,1074.9496845660858
cat__NearToHoliday_Dept_0_52_42,775.4097715606456
cat__NearToHoliday_Dept_0_52_43,993.9955536900998
cat__NearToHoliday_Dept_0_52_44,-120.52356868517354
cat__NearToHoliday_Dept_0_52_45,-78.26575134023072
cat__NearToHoliday_Dept_0_52_46,357.98861985634034
cat__NearToHoliday_Dept_0_52_47,-4112.318541321954
cat__NearToHoliday_Dept_0_52_48,-271.4227277474259
cat__NearToHoliday_Dept_0_52_49,-2022.5920056553184
cat__NearToHoliday_Dept_0_52_5,-286.57458969869776
cat__NearToHoliday_Dept_0_52_50,-3633.0095107348266
cat__NearToHoliday_Dept_0_52_51,-8330.268390069583
cat__NearToHoliday_Dept_0_52_52,540.1392720938371
cat__NearToHoliday_Dept_0_52_6,-555.1485277566817
cat__NearToHoliday_Dept_0_52_7,-471.692335758187
cat__NearToHoliday_Dept_0_52_8,616.6325378267356
cat__NearToHoliday_Dept_0_52_9,-24.920956710752318
cat__NearToHoliday_Dept_0_54_1,783.5800339556797
cat__NearToHoliday_Dept_0_54_10,73.64225407993641
cat__NearToHoliday_Dept_0_54_11,183.27200705797085
cat__NearToHoliday_Dept_0_54_12,679.6276507449504
cat__NearToHoliday_Dept_0_54_13,-14.329293382192462
cat__NearToHoliday_Dept_0_54_14,-771.1064174361567
cat__NearToHoliday_Dept_0_54_15,183.5509351206007
cat__NearToHoliday_Dept_0_54_16,66.27091129241744
cat__NearToHoliday_Dept_0_54_17,790.808477479621
cat__NearToHoliday_Dept_0_54_18,-348.05403030992505
cat__NearToHoliday_Dept_0_54_19,186.271994922256
cat__NearToHoliday_Dept_0_54_2,1496.3906257391384
cat__NearToHoliday_Dept_0_54_20,290.6073765485065
cat__NearToHoliday_Dept_0_54_21,-171.68054197353587
cat__NearToHoliday_Dept_0_54_22,-734.7355029201071
cat__NearToHoliday_Dept_0_54_23,-522.3480430792557
cat__NearToHoliday_Dept_0_54_24,-348.01072577992943
cat__NearToHoliday_Dept_0_54_25,-30.122831417812055
cat__NearToHoliday_Dept_0_54_26,-273.2094021053337
cat__NearToHoliday_Dept_0_54_27,-667.6268592245412
cat__NearToHoliday_Dept_0_54_28,158.14340813421094
cat__NearToHoliday_Dept_0_54_29,297.6141565763298
cat__NearToHoliday_Dept_0_54_3,1477.998209858906
cat__NearToHoliday_Dept_0_54_30,672.6367939374175
cat__NearToHoliday_Dept_0_54_31,-457.7492860609624
cat__NearToHoliday_Dept_0_54_32,-74.97528959084511
cat__NearToHoliday_Dept_0_54_33,-224.87823014374877
cat__NearToHoliday_Dept_0_54_34,-144.34353380457247
cat__NearToHoliday_Dept_0_54_35,-79.39475650296296
cat__NearToHoliday_Dept_0_54_36,103.2556773349011
cat__NearToHoliday_Dept_0_54_37,898.6554689818031
cat__NearToHoliday_Dept_0_54_38,1330.4988735957677
cat__NearToHoliday_Dept_0_54_39,1253.5121092074062
cat__NearToHoliday_Dept_0_54_4,1993.8784511559322
cat__NearToHoliday_Dept_0_54_40,104.26307267859067
cat__NearToHoliday_Dept_0_54_41,833.4636134640572
cat__NearToHoliday_Dept_0_54_42,583.3185539085312
cat__NearToHoliday_Dept_0_54_43,519.7118118844404
cat__NearToHoliday_Dept_0_54_44,-238.2654464084293
cat__NearToHoliday_Dept_0_54_45,-250.22536057453507
cat__NearToHoliday_Dept_0_54_46,227.12407000293476
cat__NearToHoliday_Dept_0_54_47,-5767.101349493152
cat__NearToHoliday_Dept_0_54_48,-827.6338679333714
cat__NearToHoliday_Dept_0_54_49,-2604.040397326363
cat__NearToHoliday_Dept_0_54_5,-185.45243886146727
cat__NearToHoliday_Dept_0_54_50,-4180.2616390015555
cat__NearToHoliday_Dept_0_54_51,-9237.340155512142
cat__NearToHoliday_Dept_0_54_52,1023.2279972532657
cat__NearToHoliday_Dept_0_54_6,-552.9980539474651
cat__NearToHoliday_Dept_0_54_7,-668.932840389419
cat__NearToHoliday_Dept_0_54_8,536.7322674437982
cat__NearToHoliday_Dept_0_54_9,-139.98177782679326
cat__NearToHoliday_Dept_0_55_1,-383.92932134388633
cat__NearToHoliday_Dept_0_55_10,16.56460938480338
cat__NearToHoliday_Dept_0_55_11,-143.82917993441552
cat__NearToHoliday_Dept_0_55_12,-1179.7865718982896
cat__NearToHoliday_Dept_0_55_13,-1005.1662426442656
cat__NearToHoliday_Dept_0_55_14,-2112.5014053575
cat__NearToHoliday_Dept_0_55_15,-2675.6853693004864
cat__NearToHoliday_Dept_0_55_16,-2256.8549964635095
cat__NearToHoliday_Dept_0_55_17,-2365.4973573879793
cat__NearToHoliday_Dept_0_55_18,-4152.2760197837015
cat__NearToHoliday_Dept_0_55_19,-3826.453526721221
cat__NearToHoliday_Dept_0_55_2,-1818.8792061161857
cat__NearToHoliday_Dept_0_55_20,-2957.887995246234
cat__NearToHoliday_Dept_0_55_21,-3588.1122029295057
cat__NearToHoliday_Dept_0_55_22,-4080.83793651492
cat__NearToHoliday_Dept_0_55_23,-3883.725115886158
cat__NearToHoliday_Dept_0_55_24,-3528.325853840138
cat__NearToHoliday_Dept_0_55_25,-2678.3957427387604
cat__NearToHoliday_Dept_0_55_26,-3321.7161128421026
cat__NearToHoliday_Dept_0_55_27,-4191.772899410274
cat__NearToHoliday_Dept_0_55_28,-3140.886083517989
cat__NearToHoliday_Dept_0_55_29,-3665.1348202591753
cat__NearToHoliday_Dept_0_55_3,-1733.9216475925132
cat__NearToHoliday_Dept_0_55_30,-3217.395946910472
cat__NearToHoliday_Dept_0_55_31,-4631.603464805106
cat__NearToHoliday_Dept_0_55_32,-3835.464886581307
cat__NearToHoliday_Dept_0_55_33,-4574.402652707554
cat__NearToHoliday_Dept_0_55_34,-5059.10838108873
cat__NearToHoliday_Dept_0_55_35,-3129.499275938546
cat__NearToHoliday_Dept_0_55_36,-3333.698729012653
cat__NearToHoliday_Dept_0_55_37,-1265.9935568656938
cat__NearToHoliday_Dept_0_55_38,-1593.0278958381691
cat__NearToHoliday_Dept_0_55_39,-2310.5833981740075
cat__NearToHoliday_Dept_0_55_4,-1584.1664747125626
cat__NearToHoliday_Dept_0_55_40,-2793.1696424392335
cat__NearToHoliday_Dept_0_55_41,-2250.2346873355427
cat__NearToHoliday_Dept_0_55_42,-1639.4605486651128
cat__NearToHoliday_Dept_0_55_43,-233.6014999210231
cat__NearToHoliday_Dept_0_55_44,-1470.5216507846485
cat__NearToHoliday_Dept_0_55_45,11307.677107759702
cat__NearToHoliday_Dept_0_55_46,4388.2899785012805
cat__NearToHoliday_Dept_0_55_47,19555.78676533195
cat__NearToHoliday_Dept_0_55_48,5205.06536689661
cat__NearToHoliday_Dept_0_55_49,7234.935951924758
cat__NearToHoliday_Dept_0_55_5,-319.912513853844
cat__NearToHoliday_Dept_0_55_50,12291.414799401193
cat__NearToHoliday_Dept_0_55_51,26383.95918178145
cat__NearToHoliday_Dept_0_55_52,9168.749541339479
cat__NearToHoliday_Dept_0_55_6,696.7465851785149
cat__NearToHoliday_Dept_0_55_7,2135.2122095453874
cat__NearToHoliday_Dept_0_55_8,777.5109677168017
cat__NearToHoliday_Dept_0_55_9,-415.73198240941576
cat__NearToHoliday_Dept_0_56_1,-2350.296863168746
cat__NearToHoliday_Dept_0_56_10,-46.38447733653515
cat__NearToHoliday_Dept_0_56_11,1494.3100528083244
cat__NearToHoliday_Dept_0_56_12,2626.636369749664
cat__NearToHoliday_Dept_0_56_13,3379.826792908263
cat__NearToHoliday_Dept_0_56_14,3581.9126884054094
cat__NearToHoliday_Dept_0_56_15,4225.660982964373
cat__NearToHoliday_Dept_0_56_16,5250.669732040052
cat__NearToHoliday_Dept_0_56_17,5601.412681312032
cat__NearToHoliday_Dept_0_56_18,7134.942945656646
cat__NearToHoliday_Dept_0_56_19,10114.535025568139
cat__NearToHoliday_Dept_0_56_2,-1670.1770021726188
cat__NearToHoliday_Dept_0_56_20,9310.174307828458
cat__NearToHoliday_Dept_0_56_21,8630.549627680051
cat__NearToHoliday_Dept_0_56_22,7026.063591586232
cat__NearToHoliday_Dept_0_56_23,4524.899682971961
cat__NearToHoliday_Dept_0_56_24,2694.1142172483087
cat__NearToHoliday_Dept_0_56_25,1982.6310858341785
cat__NearToHoliday_Dept_0_56_26,614.7565232016401
cat__NearToHoliday_Dept_0_56_27,-1070.2195897559122
cat__NearToHoliday_Dept_0_56_28,-1102.108820666175
cat__NearToHoliday_Dept_0_56_29,-1571.49425785082
cat__NearToHoliday_Dept_0_56_3,-1666.8240922918114
cat__NearToHoliday_Dept_0_56_30,-1601.9417011419182
cat__NearToHoliday_Dept_0_56_31,-2807.1812851762375
cat__NearToHoliday_Dept_0_56_32,-2484.7505849996232
cat__NearToHoliday_Dept_0_56_33,-2625.1212207224353
cat__NearToHoliday_Dept_0_56_34,-2323.621318576244
cat__NearToHoliday_Dept_0_56_35,-2154.8567586006598
cat__NearToHoliday_Dept_0_56_36,-1748.2588158207582
cat__NearToHoliday_Dept_0_56_37,-859.7986090548193
cat__NearToHoliday_Dept_0_56_38,-513.3234069486463
cat__NearToHoliday_Dept_0_56_39,-610.5109953631779
cat__NearToHoliday_Dept_0_56_4,-1090.160571096442
cat__NearToHoliday_Dept_0_56_40,-1888.351442370121
cat__NearToHoliday_Dept_0_56_41,-1365.487022685188
cat__NearToHoliday_Dept_0_56_42,-2058.290194606163
cat__NearToHoliday_Dept_0_56_43,-2300.9644114556986
cat__NearToHoliday_Dept_0_56_44,-3344.4618143361536
cat__NearToHoliday_Dept_0_56_45,-3422.194342972974
cat__NearToHoliday_Dept_0_56_46,-2703.579740814064
cat__NearToHoliday_Dept_0_56_47,-7741.499245682093
cat__NearToHoliday_Dept_0_56_48,-1914.52344563905
cat__NearToHoliday_Dept_0_56_49,-3315.4683839766994
cat__NearToHoliday_Dept_0_56_5,-2994.50443672332
cat__NearToHoliday_Dept_0_56_50,-5626.653273658362
cat__NearToHoliday_Dept_0_56_51,-11650.928131581486
cat__NearToHoliday_Dept_0_56_52,-2134.467027526155
cat__NearToHoliday_Dept_0_56_6,-2847.5426695336623
cat__NearToHoliday_Dept_0_56_7,-2078.906535179333
cat__NearToHoliday_Dept_0_56_8,-1254.2231251498222
cat__NearToHoliday_Dept_0_56_9,-1119.1206888647705
cat__NearToHoliday_Dept_0_58_1,409.88291820775623
cat__NearToHoliday_Dept_0_58_10,-91.43977223548362
cat__NearToHoliday_Dept_0_58_11,-136.51621887985834
cat__NearToHoliday_Dept_0_58_12,113.7355440328829
cat__NearToHoliday_Dept_0_58_13,-686.9088278295278
cat__NearToHoliday_Dept_0_58_14,-1198.5919253533282
cat__NearToHoliday_Dept_0_58_15,-295.4497748645797
cat__NearToHoliday_Dept_0_58_16,-353.38554572874705
cat__NearToHoliday_Dept_0_58_17,296.6658478986073
cat__NearToHoliday_Dept_0_58_18,-916.6834628470809
cat__NearToHoliday_Dept_0_58_19,-549.3137869505475
cat__NearToHoliday_Dept_0_58_2,984.617503184074
cat__NearToHoliday_Dept_0_58_20,-368.56834600331575
cat__NearToHoliday_Dept_0_58_21,-680.6222825566433
cat__NearToHoliday_Dept_0_58_22,-643.9123540926779
cat__NearToHoliday_Dept_0_58_23,-37.75411957706941
cat__NearToHoliday_Dept_0_58_24,668.6030694866719
cat__NearToHoliday_Dept_0_58_25,623.0162828086151
cat__NearToHoliday_Dept_0_58_26,338.13863790245614
cat__NearToHoliday_Dept_0_58_27,-222.25650314947882
cat__NearToHoliday_Dept_0_58_28,736.2949449464272
cat__NearToHoliday_Dept_0_58_29,844.0953833334221
cat__NearToHoliday_Dept_0_58_3,801.4708477942552
cat__NearToHoliday_Dept_0_58_30,829.3796104334197
cat__NearToHoliday_Dept_0_58_31,607.7420821646654
cat__NearToHoliday_Dept_0_58_32,240.70292784711023
cat__NearToHoliday_Dept_0_58_33,664.1043834658938
cat__NearToHoliday_Dept_0_58_34,432.7070988141042
cat__NearToHoliday_Dept_0_58_35,745.389646757144
cat__NearToHoliday_Dept_0_58_36,494.7748759021211
cat__NearToHoliday_Dept_0_58_37,1142.1431916265578
cat__NearToHoliday_Dept_0_58_38,1165.662597765962
cat__NearToHoliday_Dept_0_58_39,986.8147581667431
cat__NearToHoliday_Dept_0_58_4,1178.3757065961156
cat__NearToHoliday_Dept_0_58_40,395.0513280699803
cat__NearToHoliday_Dept_0_58_41,535.4384569163792
cat__NearToHoliday_Dept_0_58_42,400.4775170980829
cat__NearToHoliday_Dept_0_58_43,-254.7973171567695
cat__NearToHoliday_Dept_0_58_44,-384.17722740763674
cat__NearToHoliday_Dept_0_58_45,-634.9330905830898
cat__NearToHoliday_Dept_0_58_46,445.0679766890356
cat__NearToHoliday_Dept_0_58_47,-4503.5972096822425
cat__NearToHoliday_Dept_0_58_48,-48.18226157757577
cat__NearToHoliday_Dept_0_58_49,-2377.447936660314
cat__NearToHoliday_Dept_0_58_5,155.0057885390467
cat__NearToHoliday_Dept_0_58_50,-3982.235404423118
cat__NearToHoliday_Dept_0_58_51,-7205.513094755641
cat__NearToHoliday_Dept_0_58_52,546.4273121932322
cat__NearToHoliday_Dept_0_58_6,-487.2065792164721
cat__NearToHoliday_Dept_0_58_7,-676.7173368352694
cat__NearToHoliday_Dept_0_58_8,253.78358607900097
cat__NearToHoliday_Dept_0_58_9,90.81932906169077
cat__NearToHoliday_Dept_0_59_1,999.0837135604037
cat__NearToHoliday_Dept_0_59_10,-275.7863812190028
cat__NearToHoliday_Dept_0_59_11,-188.56086155061914
cat__NearToHoliday_Dept_0_59_12,290.97606375511356
cat__NearToHoliday_Dept_0_59_13,-422.4311022043727
cat__NearToHoliday_Dept_0_59_14,-1158.0042010332195
cat__NearToHoliday_Dept_0_59_15,-229.58616023434027
cat__NearToHoliday_Dept_0_59_16,-332.533347540031
cat__NearToHoliday_Dept_0_59_17,371.5960920698052
cat__NearToHoliday_Dept_0_59_18,-801.6726351623911
cat__NearToHoliday_Dept_0_59_19,-305.9744402521378
cat__NearToHoliday_Dept_0_59_2,1125.6509466743498
cat__NearToHoliday_Dept_0_59_20,-161.97302207246975
cat__NearToHoliday_Dept_0_59_21,-637.9851052861479
cat__NearToHoliday_Dept_0_59_22,-1223.1516928928515
cat__NearToHoliday_Dept_0_59_23,-1001.757941151312
cat__NearToHoliday_Dept_0_59_24,-828.2177746259138
cat__NearToHoliday_Dept_0_59_25,-531.584255513335
cat__NearToHoliday_Dept_0_59_26,-761.1332447459307
cat__NearToHoliday_Dept_0_59_27,-1146.9049710960658
cat__NearToHoliday_Dept_0_59_28,-323.5525240032406
cat__NearToHoliday_Dept_0_59_29,-216.7424531151822
cat__NearToHoliday_Dept_0_59_3,1090.7261963711333
cat__NearToHoliday_Dept_0_59_30,151.13934706549014
cat__NearToHoliday_Dept_0_59_31,-935.0547609280485
cat__NearToHoliday_Dept_0_59_32,-561.2463241133785
cat__NearToHoliday_Dept_0_59_33,-706.895402518214
cat__NearToHoliday_Dept_0_59_34,-618.5304222030314
cat__NearToHoliday_Dept_0_59_35,-554.4627350808171
cat__NearToHoliday_Dept_0_59_36,-316.6067861913628
cat__NearToHoliday_Dept_0_59_37,478.8187641839463
cat__NearToHoliday_Dept_0_59_38,936.4420397188177
cat__NearToHoliday_Dept_0_59_39,835.8206119770609
cat__NearToHoliday_Dept_0_59_4,1572.0035932976634
cat__NearToHoliday_Dept_0_59_40,-294.0426010284637
cat__NearToHoliday_Dept_0_59_41,423.4680576629868
cat__NearToHoliday_Dept_0_59_42,179.67480523010335
cat__NearToHoliday_Dept_0_59_43,192.07891490789774
cat__NearToHoliday_Dept_0_59_44,-410.05557822438163
cat__NearToHoliday_Dept_0_59_45,-196.46042130360425
cat__NearToHoliday_Dept_0_59_46,446.85588582085836
cat__NearToHoliday_Dept_0_59_47,-5052.87740474444
cat__NearToHoliday_Dept_0_59_48,58.03583493565643
cat__NearToHoliday_Dept_0_59_49,-628.3301205000153
cat__NearToHoliday_Dept_0_59_5,-509.9422118215575
cat__NearToHoliday_Dept_0_59_50,-236.72382441903585
cat__NearToHoliday_Dept_0_59_51,-1596.174886432405
cat__NearToHoliday_Dept_0_59_52,4053.361888735214
cat__NearToHoliday_Dept_0_59_6,-896.4353211084431
cat__NearToHoliday_Dept_0_59_7,-1043.4470368336229
cat__NearToHoliday_Dept_0_59_8,206.609638456655
cat__NearToHoliday_Dept_0_59_9,-495.0567962440591
cat__NearToHoliday_Dept_0_5_1,-2588.5774005535645
cat__NearToHoliday_Dept_0_5_10,369.53959214829547
cat__NearToHoliday_Dept_0_5_11,-556.659205861642
cat__NearToHoliday_Dept_0_5_12,2578.2603120153203
cat__NearToHoliday_Dept_0_5_13,2534.7632955896543
cat__NearToHoliday_Dept_0_5_14,-683.9544959390894
cat__NearToHoliday_Dept_0_5_15,-4051.954275382663
cat__NearToHoliday_Dept_0_5_16,-1329.3217079716233
cat__NearToHoliday_Dept_0_5_17,-3784.65284402504
cat__NearToHoliday_Dept_0_5_18,-6666.476981114158
cat__NearToHoliday_Dept_0_5_19,-6672.718546554876
cat__NearToHoliday_Dept_0_5_2,-4607.434314708892
cat__NearToHoliday_Dept_0_5_20,-7082.641129779987
cat__NearToHoliday_Dept_0_5_21,-7671.146797164307
cat__NearToHoliday_Dept_0_5_22,-6203.292213952726
cat__NearToHoliday_Dept_0_5_23,-4764.341538686515
cat__NearToHoliday_Dept_0_5_24,-3631.021493810281
cat__NearToHoliday_Dept_0_5_25,-5054.839436341921
cat__NearToHoliday_Dept_0_5_26,-5345.826107065642
cat__NearToHoliday_Dept_0_5_27,-7089.91130945527
cat__NearToHoliday_Dept_0_5_28,-6921.149114396364
cat__NearToHoliday_Dept_0_5_29,-6480.0542031743225
cat__NearToHoliday_Dept_0_5_3,-4362.464704973183
cat__NearToHoliday_Dept_0_5_30,-7000.710424652391
cat__NearToHoliday_Dept_0_5_31,-6986.144208958762
cat__NearToHoliday_Dept_0_5_32,-6894.20654804267
cat__NearToHoliday_Dept_0_5_33,-7254.052973404058
cat__NearToHoliday_Dept_0_5_34,-5893.104894092518
cat__NearToHoliday_Dept_0_5_35,-7039.26228901964
cat__NearToHoliday_Dept_0_5_36,-6953.824368534661
cat__NearToHoliday_Dept_0_5_37,-4482.626946167352
cat__NearToHoliday_Dept_0_5_38,-4044.7332978245863
cat__NearToHoliday_Dept_0_5_39,-2495.410439955764
cat__NearToHoliday_Dept_0_5_4,-2762.696084186525
cat__NearToHoliday_Dept_0_5_40,-903.8803771049425
cat__NearToHoliday_Dept_0_5_41,-1935.9901131370157
cat__NearToHoliday_Dept_0_5_42,-327.5415344616871
cat__NearToHoliday_Dept_0_5_43,-2436.7938660486734
cat__NearToHoliday_Dept_0_5_44,580.9261859786102
cat__NearToHoliday_Dept_0_5_45,4283.595908741506
cat__NearToHoliday_Dept_0_5_46,2100.229825226267
cat__NearToHoliday_Dept_0_5_47,46455.012272140615
cat__NearToHoliday_Dept_0_5_48,6806.715418999911
cat__NearToHoliday_Dept_0_5_49,17077.494768678032
cat__NearToHoliday_Dept_0_5_5,575.5130440277281
cat__NearToHoliday_Dept_0_5_50,27524.146809878443
cat__NearToHoliday_Dept_0_5_51,46416.14304296668
cat__NearToHoliday_Dept_0_5_52,7112.8893775563
cat__NearToHoliday_Dept_0_5_6,1854.7021914913212
cat__NearToHoliday_Dept_0_5_7,4557.93653505548
cat__NearToHoliday_Dept_0_5_8,128.5666278969794
cat__NearToHoliday_Dept_0_5_9,345.9112045982435
cat__NearToHoliday_Dept_0_60_1,874.6022051398583
cat__NearToHoliday_Dept_0_60_10,51.59588263736719
cat__NearToHoliday_Dept_0_60_11,109.72125880784891
cat__NearToHoliday_Dept_0_60_12,617.9524003514011
cat__NearToHoliday_Dept_0_60_13,-52.31332605262532
cat__NearToHoliday_Dept_0_60_14,-769.4186287566556
cat__NearToHoliday_Dept_0_60_15,138.2287434497643
cat__NearToHoliday_Dept_0_60_16,24.835235137415342
cat__NearToHoliday_Dept_0_60_17,752.0564038641379
cat__NearToHoliday_Dept_0_60_18,-310.8045192978551
cat__NearToHoliday_Dept_0_60_19,128.0126431139939
cat__NearToHoliday_Dept_0_60_2,1537.2162413743097
cat__NearToHoliday_Dept_0_60_20,243.6993452641611
cat__NearToHoliday_Dept_0_60_21,-222.21165715758025
cat__NearToHoliday_Dept_0_60_22,-759.9355193527712
cat__NearToHoliday_Dept_0_60_23,-517.7486206416976
cat__NearToHoliday_Dept_0_60_24,-368.06568408399767
cat__NearToHoliday_Dept_0_60_25,-110.39564395383138
cat__NearToHoliday_Dept_0_60_26,-305.46343295515175
cat__NearToHoliday_Dept_0_60_27,-668.5507673993988
cat__NearToHoliday_Dept_0_60_28,124.75977468528001
cat__NearToHoliday_Dept_0_60_29,235.1200032443794
cat__NearToHoliday_Dept_0_60_3,1560.2452280743657
cat__NearToHoliday_Dept_0_60_30,625.981606949825
cat__NearToHoliday_Dept_0_60_31,-442.5481535622156
cat__NearToHoliday_Dept_0_60_32,-115.06099619573354
cat__NearToHoliday_Dept_0_60_33,-289.75807179922407
cat__NearToHoliday_Dept_0_60_34,-212.8913552108673
cat__NearToHoliday_Dept_0_60_35,-81.98795373914267
cat__NearToHoliday_Dept_0_60_36,85.21063438042337
cat__NearToHoliday_Dept_0_60_37,888.2582129801067
cat__NearToHoliday_Dept_0_60_38,1319.739870682044
cat__NearToHoliday_Dept_0_60_39,1240.8215532879792
cat__NearToHoliday_Dept_0_60_4,2031.8576698454806
cat__NearToHoliday_Dept_0_60_40,141.99732187152182
cat__NearToHoliday_Dept_0_60_41,819.6964746939005
cat__NearToHoliday_Dept_0_60_42,558.9869625316234
cat__NearToHoliday_Dept_0_60_43,519.7609112222278
cat__NearToHoliday_Dept_0_60_44,-179.26816784694944
cat__NearToHoliday_Dept_0_60_45,-227.39731339810794
cat__NearToHoliday_Dept_0_60_46,251.1498380740621
cat__NearToHoliday_Dept_0_60_47,-5818.295394005654
cat__NearToHoliday_Dept_0_60_48,-664.6670603339197
cat__NearToHoliday_Dept_0_60_49,-2304.8694429665
cat__NearToHoliday_Dept_0_60_5,-167.24337301133932
cat__NearToHoliday_Dept_0_60_50,-3777.778503873837
cat__NearToHoliday_Dept_0_60_51,-9116.718452614225
cat__NearToHoliday_Dept_0_60_52,965.0908587201616
cat__NearToHoliday_Dept_0_60_6,-551.1448775067302
cat__NearToHoliday_Dept_0_60_7,-789.6488690668484
cat__NearToHoliday_Dept_0_60_8,495.0464706887958
cat__NearToHoliday_Dept_0_60_9,-143.10708122325772
cat__NearToHoliday_Dept_0_65_1,-1003.8370475753286
cat__NearToHoliday_Dept_0_65_10,4674.704888856936
cat__NearToHoliday_Dept_0_65_11,7107.8207949702
cat__NearToHoliday_Dept_0_65_12,2593.31013850919
cat__NearToHoliday_Dept_0_65_13,5360.353024305603
cat__NearToHoliday_Dept_0_65_14,6157.607438477809
cat__NearToHoliday_Dept_0_65_15,7639.2764623598405
cat__NearToHoliday_Dept_0_65_16,3927.2750898604945
cat__NearToHoliday_Dept_0_65_17,5078.727324312115
cat__NearToHoliday_Dept_0_65_18,9260.571991034234
cat__NearToHoliday_Dept_0_65_19,6891.978553395422
cat__NearToHoliday_Dept_0_65_2,-1071.2833947330735
cat__NearToHoliday_Dept_0_65_20,6310.795381692763
cat__NearToHoliday_Dept_0_65_21,3863.5245920032444
cat__NearToHoliday_Dept_0_65_22,969.5687879657288
cat__NearToHoliday_Dept_0_65_23,-182.60741027153318
cat__NearToHoliday_Dept_0_65_24,-795.9488989791664
cat__NearToHoliday_Dept_0_65_25,531.931368763
cat__NearToHoliday_Dept_0_65_26,-1583.336282092173
cat__NearToHoliday_Dept_0_65_27,-2759.8003806896922
cat__NearToHoliday_Dept_0_65_28,2884.7424585618273
cat__NearToHoliday_Dept_0_65_29,5965.997487205642
cat__NearToHoliday_Dept_0_65_3,-1268.1134397888388
cat__NearToHoliday_Dept_0_65_30,5208.190543139958
cat__NearToHoliday_Dept_0_65_31,5872.4716082302
cat__NearToHoliday_Dept_0_65_32,3181.4650931986084
cat__NearToHoliday_Dept_0_65_33,4797.850873650806
cat__NearToHoliday_Dept_0_65_34,3822.9585501100955
cat__NearToHoliday_Dept_0_65_35,7374.006627465402
cat__NearToHoliday_Dept_0_65_36,-1659.7900841909475
cat__NearToHoliday_Dept_0_65_37,-599.0838212032554
cat__NearToHoliday_Dept_0_65_38,-3067.182027208478
cat__NearToHoliday_Dept_0_65_39,714.2719492063294
cat__NearToHoliday_Dept_0_65_4,-3497.7916566884105
cat__NearToHoliday_Dept_0_65_40,-2486.716922049798
cat__NearToHoliday_Dept_0_65_41,-2492.8628303256037
cat__NearToHoliday_Dept_0_65_42,-520.3610280835005
cat__NearToHoliday_Dept_0_65_43,-2730.8918164909333
cat__NearToHoliday_Dept_0_65_44,-293.97040444745363
cat__NearToHoliday_Dept_0_65_45,-2381.9949771765014
cat__NearToHoliday_Dept_0_65_46,-3766.8531750181223
cat__NearToHoliday_Dept_0_65_47,-13467.665165585036
cat__NearToHoliday_Dept_0_65_48,-6654.739048194476
cat__NearToHoliday_Dept_0_65_49,-7406.415298693095
cat__NearToHoliday_Dept_0_65_5,-3275.1214545232156
cat__NearToHoliday_Dept_0_65_50,-8611.28482061634
cat__NearToHoliday_Dept_0_65_51,-12703.743683283394
cat__NearToHoliday_Dept_0_65_52,-10993.840964254474
cat__NearToHoliday_Dept_0_65_6,-2779.101907695194
cat__NearToHoliday_Dept_0_65_7,-375.4961759664198
cat__NearToHoliday_Dept_0_65_8,-100.08763458551003
cat__NearToHoliday_Dept_0_65_9,3767.0540187731235
cat__NearToHoliday_Dept_0_67_1,-1803.7837722638262
cat__NearToHoliday_Dept_0_67_10,-1122.9481502388737
cat__NearToHoliday_Dept_0_67_11,-1055.796741773563
cat__NearToHoliday_Dept_0_67_12,-762.5389357555725
cat__NearToHoliday_Dept_0_67_13,-478.3861817311056
cat__NearToHoliday_Dept_0_67_14,-1047.8388719404845
cat__NearToHoliday_Dept_0_67_15,-907.0229998299778
cat__NearToHoliday_Dept_0_67_16,-406.66368558603284
cat__NearToHoliday_Dept_0_67_17,793.6393724248545
cat__NearToHoliday_Dept_0_67_18,5341.7164988645145
cat__NearToHoliday_Dept_0_67_19,7424.790847795261
cat__NearToHoliday_Dept_0_67_2,-1034.9065055263325
cat__NearToHoliday_Dept_0_67_20,2759.9205331249204
cat__NearToHoliday_Dept_0_67_21,384.9825874509881
