feature,coefficient,importance,relative_importance
Store_15 Store_23,0.0,0.0,0.0
Store_6 Dept_50,0.0,0.0,0.0
Store_14 Store_23,0.0,0.0,0.0
Store_14 Store_24,0.0,0.0,0.0
Store_14 Store_25,0.0,0.0,0.0
Store_14 Store_26,0.0,0.0,0.0
Store_14 Store_27,0.0,0.0,0.0
Store_14 Store_28,0.0,0.0,0.0
Store_14 Store_29,0.0,0.0,0.0
Store_6 Dept_43,0.0,0.0,0.0
Store_14 Store_3,0.0,0.0,0.0
Store_14 Store_30,0.0,0.0,0.0
Store_14 Store_31,0.0,0.0,0.0
Store_14 Store_32,0.0,0.0,0.0
Store_6 Dept_39,0.0,0.0,0.0
Store_14 Store_33,0.0,0.0,0.0
Store_14 Store_22,0.0,0.0,0.0
Store_14 Store_21,0.0,0.0,0.0
Store_14 Store_20,0.0,0.0,0.0
Store_13 Dept_77,0.0,0.0,0.0
Store_13 Store_8,0.0,0.0,0.0
Store_13 Store_9,0.0,0.0,0.0
Store_6 Dept_77,0.0,0.0,0.0
Store_13 Dept_39,0.0,0.0,0.0
Store_13 Dept_43,0.0,0.0,0.0
Store_13 Dept_65,0.0,0.0,0.0
Store_13 Dept_99,0.0,0.0,0.0
Store_14 Store_2,0.0,0.0,0.0
Store_6 Dept_65,0.0,0.0,0.0
Store_14 Store_15,0.0,0.0,0.0
Store_14 Store_16,0.0,0.0,0.0
Store_14 Store_17,0.0,0.0,0.0
Store_14 Store_18,0.0,0.0,0.0
Store_14 Store_19,0.0,0.0,0.0
Store_14 Store_34,0.0,0.0,0.0
Store_14 Store_35,0.0,0.0,0.0
Store_14 Store_36,0.0,0.0,0.0
Store_15 Store_2,0.0,0.0,0.0
Store_14 Dept_77,0.0,0.0,0.0
Store_14 Dept_96,0.0,0.0,0.0
Store_15 Store_16,0.0,0.0,0.0
Store_15 Store_17,0.0,0.0,0.0
Store_15 Store_18,0.0,0.0,0.0
Store_15 Store_19,0.0,0.0,0.0
Store_15 Store_20,0.0,0.0,0.0
Store_14 Dept_48,0.0,0.0,0.0
Store_6 Store_9,0.0,0.0,0.0
Store_6 Store_8,0.0,0.0,0.0
Store_6 Store_7,0.0,0.0,0.0
Store_5 Dept_99,0.0,0.0,0.0
Store_15 Store_21,0.0,0.0,0.0
Store_15 Store_22,0.0,0.0,0.0
Store_14 Dept_65,0.0,0.0,0.0
Store_14 Dept_39,0.0,0.0,0.0
Store_14 Store_37,0.0,0.0,0.0
Store_14 Store_43,0.0,0.0,0.0
Store_14 Store_38,0.0,0.0,0.0
Store_14 Store_39,0.0,0.0,0.0
Store_14 Store_4,0.0,0.0,0.0
Store_14 Store_40,0.0,0.0,0.0
Store_14 Store_41,0.0,0.0,0.0
Store_14 Store_42,0.0,0.0,0.0
Store_14 Store_44,0.0,0.0,0.0
Store_14 Dept_37,0.0,0.0,0.0
Store_14 Store_45,0.0,0.0,0.0
Store_14 Store_5,0.0,0.0,0.0
Store_14 Store_6,0.0,0.0,0.0
Store_14 Store_7,0.0,0.0,0.0
Store_14 Store_8,0.0,0.0,0.0
Store_14 Store_9,0.0,0.0,0.0
Store_16 Store_41,0.0,0.0,0.0
Store_16 Store_43,0.0,0.0,0.0
Store_44 Dept_37,0.0,0.0,0.0
Store_17 Dept_96,0.0,0.0,0.0
Store_18 Store_30,0.0,0.0,0.0
Store_18 Store_31,0.0,0.0,0.0
Store_18 Store_32,0.0,0.0,0.0
Store_18 Store_33,0.0,0.0,0.0
Store_18 Store_34,0.0,0.0,0.0
Store_18 Store_35,0.0,0.0,0.0
Store_18 Store_36,0.0,0.0,0.0
Store_18 Store_37,0.0,0.0,0.0
Store_18 Store_38,0.0,0.0,0.0
Store_18 Store_39,0.0,0.0,0.0
Store_18 Store_4,0.0,0.0,0.0
Store_18 Store_40,0.0,0.0,0.0
Store_18 Store_41,0.0,0.0,0.0
Store_18 Store_42,0.0,0.0,0.0
Store_18 Store_43,0.0,0.0,0.0
Store_45 Store_5,0.0,0.0,0.0
Store_45 Store_6,0.0,0.0,0.0
Store_45 Store_7,0.0,0.0,0.0
Store_18 Store_24,0.0,0.0,0.0
Store_18 Store_19,0.0,0.0,0.0
Store_18 Store_2,0.0,0.0,0.0
Store_18 Store_20,0.0,0.0,0.0
Store_18 Store_21,0.0,0.0,0.0
Store_18 Store_22,0.0,0.0,0.0
Store_18 Store_23,0.0,0.0,0.0
Store_18 Store_25,0.0,0.0,0.0
Store_45 Store_8,0.0,0.0,0.0
Store_18 Store_26,0.0,0.0,0.0
Store_18 Store_27,0.0,0.0,0.0
Store_18 Store_28,0.0,0.0,0.0
Store_18 Store_29,0.0,0.0,0.0
Store_18 Store_3,0.0,0.0,0.0
Store_45 Store_9,0.0,0.0,0.0
Store_18 Store_44,0.0,0.0,0.0
Store_18 Store_45,0.0,0.0,0.0
Store_18 Store_5,0.0,0.0,0.0
Store_19 Store_23,0.0,0.0,0.0
Store_19 Store_21,0.0,0.0,0.0
Store_44 Dept_49,0.0,0.0,0.0
Store_44 Dept_48,0.0,0.0,0.0
Store_44 Dept_47,0.0,0.0,0.0
Store_19 Store_22,0.0,0.0,0.0
Store_44 Dept_45,0.0,0.0,0.0
Store_44 Dept_43,0.0,0.0,0.0
Store_44 Dept_51,0.0,0.0,0.0
Store_19 Store_24,0.0,0.0,0.0
Store_44 Dept_41,0.0,0.0,0.0
Store_19 Store_25,0.0,0.0,0.0
Store_19 Store_26,0.0,0.0,0.0
Store_44 Dept_39,0.0,0.0,0.0
Store_19 Store_27,0.0,0.0,0.0
Store_44 Dept_50,0.0,0.0,0.0
Store_19 Store_20,0.0,0.0,0.0
Store_18 Store_6,0.0,0.0,0.0
Store_18 Dept_37,0.0,0.0,0.0
Store_44 Dept_78,0.0,0.0,0.0
Store_44 Dept_77,0.0,0.0,0.0
Store_18 Store_7,0.0,0.0,0.0
Store_18 Store_8,0.0,0.0,0.0
Store_44 Dept_71,0.0,0.0,0.0
Store_18 Store_9,0.0,0.0,0.0
Store_44 Dept_65,0.0,0.0,0.0
Store_44 Dept_54,0.0,0.0,0.0
Store_18 Dept_43,0.0,0.0,0.0
Store_18 Dept_65,0.0,0.0,0.0
Store_18 Dept_77,0.0,0.0,0.0
Store_44 Dept_58,0.0,0.0,0.0
Store_18 Dept_96,0.0,0.0,0.0
Store_19 Store_2,0.0,0.0,0.0
Store_17 Dept_99,0.0,0.0,0.0
Store_17 Dept_65,0.0,0.0,0.0
Store_16 Store_44,0.0,0.0,0.0
Store_17 Dept_50,0.0,0.0,0.0
Store_16 Dept_77,0.0,0.0,0.0
Store_16 Dept_78,0.0,0.0,0.0
Store_16 Dept_83,0.0,0.0,0.0
Store_16 Dept_93,0.0,0.0,0.0
Store_16 Dept_99,0.0,0.0,0.0
Store_17 Store_18,0.0,0.0,0.0
Store_17 Store_19,0.0,0.0,0.0
Store_45 Dept_77,0.0,0.0,0.0
Store_17 Store_2,0.0,0.0,0.0
Store_17 Store_20,0.0,0.0,0.0
Store_17 Store_21,0.0,0.0,0.0
Store_17 Store_22,0.0,0.0,0.0
Store_17 Store_23,0.0,0.0,0.0
Store_45 Dept_65,0.0,0.0,0.0
Store_17 Store_24,0.0,0.0,0.0
Store_16 Dept_65,0.0,0.0,0.0
Store_16 Dept_50,0.0,0.0,0.0
Store_16 Dept_48,0.0,0.0,0.0
Store_16 Store_5,0.0,0.0,0.0
Store_16 Store_45,0.0,0.0,0.0
Store_5 Store_9,0.0,0.0,0.0
Store_5 Store_8,0.0,0.0,0.0
Store_5 Store_7,0.0,0.0,0.0
Store_5 Store_6,0.0,0.0,0.0
Store_45 Dept_99,0.0,0.0,0.0
Store_16 Store_6,0.0,0.0,0.0
Store_16 Dept_43,0.0,0.0,0.0
Store_45 Dept_96,0.0,0.0,0.0
Store_16 Store_7,0.0,0.0,0.0
Store_16 Store_8,0.0,0.0,0.0
Store_16 Store_9,0.0,0.0,0.0
Store_16 Dept_37,0.0,0.0,0.0
Store_16 Dept_39,0.0,0.0,0.0
Store_17 Store_25,0.0,0.0,0.0
Store_17 Store_26,0.0,0.0,0.0
Store_17 Store_27,0.0,0.0,0.0
Store_17 Store_5,0.0,0.0,0.0
Store_17 Store_41,0.0,0.0,0.0
Store_45 Dept_37,0.0,0.0,0.0
Store_17 Store_42,0.0,0.0,0.0
Store_17 Store_43,0.0,0.0,0.0
Store_17 Store_44,0.0,0.0,0.0
Store_17 Store_45,0.0,0.0,0.0
Store_17 Store_6,0.0,0.0,0.0
Store_17 Store_40,0.0,0.0,0.0
Store_17 Store_7,0.0,0.0,0.0
Store_17 Store_8,0.0,0.0,0.0
Store_17 Store_9,0.0,0.0,0.0
Store_17 Dept_37,0.0,0.0,0.0
Store_17 Dept_39,0.0,0.0,0.0
Store_17 Dept_43,0.0,0.0,0.0
Store_45 Dept_39,0.0,0.0,0.0
Store_17 Store_4,0.0,0.0,0.0
Store_17 Store_28,0.0,0.0,0.0
Store_17 Store_33,0.0,0.0,0.0
Store_17 Store_29,0.0,0.0,0.0
Store_17 Store_3,0.0,0.0,0.0
Store_17 Store_30,0.0,0.0,0.0
Store_17 Store_31,0.0,0.0,0.0
Store_45 Dept_50,0.0,0.0,0.0
Store_17 Store_32,0.0,0.0,0.0
Store_45 Dept_48,0.0,0.0,0.0
Store_17 Store_39,0.0,0.0,0.0
Store_17 Store_34,0.0,0.0,0.0
Store_17 Store_35,0.0,0.0,0.0
Store_17 Store_36,0.0,0.0,0.0
Store_17 Store_37,0.0,0.0,0.0
Store_45 Dept_43,0.0,0.0,0.0
Store_17 Store_38,0.0,0.0,0.0
Store_23 Store_6,0.0,0.0,0.0
Store_41 Store_8,0.0,0.0,0.0
Dept_21 Dept_31,0.0,0.0,0.0
Store_38 Store_8,0.0,0.0,0.0
Store_31 Store_7,0.0,0.0,0.0
Store_31 Store_8,0.0,0.0,0.0
Store_31 Store_9,0.0,0.0,0.0
Store_31 Dept_39,0.0,0.0,0.0
Store_31 Dept_43,0.0,0.0,0.0
Store_31 Dept_48,0.0,0.0,0.0
Store_31 Dept_50,0.0,0.0,0.0
Store_31 Dept_65,0.0,0.0,0.0
Store_31 Dept_77,0.0,0.0,0.0
Store_32 Store_33,0.0,0.0,0.0
Store_32 Store_34,0.0,0.0,0.0
Store_37 Dept_78,0.0,0.0,0.0
Store_37 Dept_77,0.0,0.0,0.0
Store_32 Store_35,0.0,0.0,0.0
Store_32 Store_36,0.0,0.0,0.0
Store_31 Store_6,0.0,0.0,0.0
Store_31 Store_5,0.0,0.0,0.0
Store_31 Store_45,0.0,0.0,0.0
Store_38 Store_41,0.0,0.0,0.0
Store_38 Store_6,0.0,0.0,0.0
Store_38 Store_5,0.0,0.0,0.0
Store_38 Store_45,0.0,0.0,0.0
Store_38 Store_44,0.0,0.0,0.0
Store_38 Store_43,0.0,0.0,0.0
Store_38 Store_42,0.0,0.0,0.0
Store_38 Store_40,0.0,0.0,0.0
Store_31 Store_44,0.0,0.0,0.0
Store_38 Store_4,0.0,0.0,0.0
Store_38 Store_39,0.0,0.0,0.0
Store_37 Dept_99,0.0,0.0,0.0
Store_31 Store_41,0.0,0.0,0.0
Store_31 Store_42,0.0,0.0,0.0
Store_31 Store_43,0.0,0.0,0.0
Store_32 Store_37,0.0,0.0,0.0
Store_32 Store_38,0.0,0.0,0.0
Store_32 Store_39,0.0,0.0,0.0
Store_37 Dept_37,0.0,0.0,0.0
Store_32 Store_7,0.0,0.0,0.0
Store_37 Dept_41,0.0,0.0,0.0
Store_32 Store_8,0.0,0.0,0.0
Store_32 Store_9,0.0,0.0,0.0
Store_37 Dept_39,0.0,0.0,0.0
Store_32 Dept_39,0.0,0.0,0.0
Store_37 Dept_36,0.0,0.0,0.0
Store_32 Store_6,0.0,0.0,0.0
Store_37 Dept_35,0.0,0.0,0.0
Store_37 Dept_34,0.0,0.0,0.0
Store_37 Dept_33,0.0,0.0,0.0
Store_32 Dept_43,0.0,0.0,0.0
Store_32 Dept_50,0.0,0.0,0.0
Store_37 Dept_30,0.0,0.0,0.0
Store_37 Dept_43,0.0,0.0,0.0
Store_37 Dept_45,0.0,0.0,0.0
Store_37 Dept_65,0.0,0.0,0.0
Store_37 Dept_54,0.0,0.0,0.0
Store_32 Store_4,0.0,0.0,0.0
Store_32 Store_40,0.0,0.0,0.0
Store_32 Store_41,0.0,0.0,0.0
Store_37 Dept_58,0.0,0.0,0.0
Store_32 Store_42,0.0,0.0,0.0
Store_32 Store_43,0.0,0.0,0.0
Store_32 Store_44,0.0,0.0,0.0
Store_32 Store_5,0.0,0.0,0.0
Store_37 Dept_51,0.0,0.0,0.0
Store_37 Dept_50,0.0,0.0,0.0
Store_32 Store_45,0.0,0.0,0.0
Store_37 Dept_49,0.0,0.0,0.0
Store_37 Dept_48,0.0,0.0,0.0
Store_37 Dept_47,0.0,0.0,0.0
Store_38 Store_7,0.0,0.0,0.0
Store_38 Store_9,0.0,0.0,0.0
Store_37 Dept_29,0.0,0.0,0.0
Store_31 Store_40,0.0,0.0,0.0
Store_30 Store_5,0.0,0.0,0.0
Store_38 Dept_58,0.0,0.0,0.0
Store_30 Store_6,0.0,0.0,0.0
Store_30 Store_7,0.0,0.0,0.0
Store_38 Dept_54,0.0,0.0,0.0
Store_30 Store_8,0.0,0.0,0.0
Store_38 Dept_51,0.0,0.0,0.0
Store_38 Dept_50,0.0,0.0,0.0
Store_30 Store_9,0.0,0.0,0.0
Store_38 Dept_49,0.0,0.0,0.0
Store_38 Dept_48,0.0,0.0,0.0
Store_38 Dept_47,0.0,0.0,0.0
Store_30 Dept_19,0.0,0.0,0.0
Store_38 Dept_45,0.0,0.0,0.0
Store_30 Dept_27,0.0,0.0,0.0
Store_30 Store_45,0.0,0.0,0.0
Store_30 Store_44,0.0,0.0,0.0
Store_38 Dept_65,0.0,0.0,0.0
Store_30 Store_39,0.0,0.0,0.0
Store_30 Store_33,0.0,0.0,0.0
Store_30 Store_34,0.0,0.0,0.0
Store_30 Store_35,0.0,0.0,0.0
Store_30 Store_36,0.0,0.0,0.0
Store_30 Store_37,0.0,0.0,0.0
Store_30 Store_38,0.0,0.0,0.0
Store_30 Store_4,0.0,0.0,0.0
Store_30 Store_43,0.0,0.0,0.0
Store_38 Dept_78,0.0,0.0,0.0
Store_38 Dept_77,0.0,0.0,0.0
Store_30 Store_40,0.0,0.0,0.0
Store_30 Store_41,0.0,0.0,0.0
Store_38 Dept_71,0.0,0.0,0.0
Store_30 Store_42,0.0,0.0,0.0
Store_38 Dept_43,0.0,0.0,0.0
Store_30 Dept_29,0.0,0.0,0.0
Store_38 Dept_41,0.0,0.0,0.0
Store_31 Store_33,0.0,0.0,0.0
Store_30 Dept_71,0.0,0.0,0.0
Store_38 Dept_22,0.0,0.0,0.0
Store_30 Dept_77,0.0,0.0,0.0
Store_30 Dept_78,0.0,0.0,0.0
Store_31 Store_32,0.0,0.0,0.0
Store_38 Dept_19,0.0,0.0,0.0
Store_31 Store_34,0.0,0.0,0.0
Store_30 Dept_58,0.0,0.0,0.0
Store_31 Store_35,0.0,0.0,0.0
Store_31 Store_36,0.0,0.0,0.0
Store_31 Store_37,0.0,0.0,0.0
Store_31 Store_38,0.0,0.0,0.0
Store_31 Store_39,0.0,0.0,0.0
Store_31 Store_4,0.0,0.0,0.0
Store_30 Dept_65,0.0,0.0,0.0
Store_30 Dept_54,0.0,0.0,0.0
Store_30 Dept_30,0.0,0.0,0.0
Store_30 Dept_37,0.0,0.0,0.0
Store_30 Dept_33,0.0,0.0,0.0
Store_38 Dept_39,0.0,0.0,0.0
Store_30 Dept_35,0.0,0.0,0.0
Store_38 Dept_37,0.0,0.0,0.0
Store_38 Dept_36,0.0,0.0,0.0
Store_30 Dept_36,0.0,0.0,0.0
Store_30 Dept_39,0.0,0.0,0.0
Store_30 Dept_51,0.0,0.0,0.0
Store_30 Dept_43,0.0,0.0,0.0
Store_30 Dept_45,0.0,0.0,0.0
Store_38 Dept_30,0.0,0.0,0.0
Store_30 Dept_47,0.0,0.0,0.0
Store_30 Dept_48,0.0,0.0,0.0
Store_30 Dept_50,0.0,0.0,0.0
Store_32 Dept_65,0.0,0.0,0.0
Store_32 Dept_77,0.0,0.0,0.0
Store_30 Store_31,0.0,0.0,0.0
Store_36 Dept_48,0.0,0.0,0.0
Store_34 Store_45,0.0,0.0,0.0
Store_34 Store_5,0.0,0.0,0.0
Store_36 Dept_28,0.0,0.0,0.0
Store_36 Dept_27,0.0,0.0,0.0
Store_34 Store_6,0.0,0.0,0.0
Store_34 Store_7,0.0,0.0,0.0
Store_34 Store_8,0.0,0.0,0.0
Store_34 Store_9,0.0,0.0,0.0
Store_36 Dept_22,0.0,0.0,0.0
Store_34 Dept_39,0.0,0.0,0.0
Store_34 Dept_43,0.0,0.0,0.0
Store_36 Dept_19,0.0,0.0,0.0
Store_34 Dept_50,0.0,0.0,0.0
Store_34 Dept_77,0.0,0.0,0.0
Store_35 Store_36,0.0,0.0,0.0
Store_36 Dept_30,0.0,0.0,0.0
Store_34 Store_44,0.0,0.0,0.0
Store_34 Store_43,0.0,0.0,0.0
Store_34 Store_39,0.0,0.0,0.0
Store_34 Store_35,0.0,0.0,0.0
Store_36 Dept_45,0.0,0.0,0.0
Store_34 Store_36,0.0,0.0,0.0
Store_36 Dept_43,0.0,0.0,0.0
Store_34 Store_37,0.0,0.0,0.0
Store_34 Store_38,0.0,0.0,0.0
Store_34 Store_4,0.0,0.0,0.0
Store_34 Store_42,0.0,0.0,0.0
Store_36 Dept_39,0.0,0.0,0.0
Store_34 Store_40,0.0,0.0,0.0
Store_36 Dept_37,0.0,0.0,0.0
Store_36 Dept_36,0.0,0.0,0.0
Store_36 Dept_35,0.0,0.0,0.0
Store_34 Store_41,0.0,0.0,0.0
Store_35 Store_37,0.0,0.0,0.0
Store_35 Store_38,0.0,0.0,0.0
Store_35 Store_39,0.0,0.0,0.0
Store_35 Store_6,0.0,0.0,0.0
Store_35 Store_42,0.0,0.0,0.0
Store_35 Dept_96,0.0,0.0,0.0
Store_35 Store_43,0.0,0.0,0.0
Store_35 Store_44,0.0,0.0,0.0
Store_35 Store_45,0.0,0.0,0.0
Store_35 Store_5,0.0,0.0,0.0
Store_35 Store_7,0.0,0.0,0.0
Store_35 Dept_99,0.0,0.0,0.0
Store_35 Store_8,0.0,0.0,0.0
Store_35 Store_9,0.0,0.0,0.0
Store_35 Dept_37,0.0,0.0,0.0
Store_35 Dept_39,0.0,0.0,0.0
Store_35 Dept_43,0.0,0.0,0.0
Store_35 Dept_48,0.0,0.0,0.0
Store_35 Store_41,0.0,0.0,0.0
Store_36 Store_37,0.0,0.0,0.0
Store_35 Store_4,0.0,0.0,0.0
Store_36 Store_45,0.0,0.0,0.0
Store_35 Store_40,0.0,0.0,0.0
Store_36 Store_9,0.0,0.0,0.0
Store_36 Store_8,0.0,0.0,0.0
Store_36 Store_7,0.0,0.0,0.0
Store_36 Store_6,0.0,0.0,0.0
Store_36 Store_5,0.0,0.0,0.0
Store_36 Store_44,0.0,0.0,0.0
Store_36 Store_38,0.0,0.0,0.0
Store_36 Store_43,0.0,0.0,0.0
Store_36 Store_42,0.0,0.0,0.0
Store_36 Store_41,0.0,0.0,0.0
Store_36 Store_40,0.0,0.0,0.0
Store_36 Store_4,0.0,0.0,0.0
Store_36 Store_39,0.0,0.0,0.0
Store_36 Dept_47,0.0,0.0,0.0
Store_36 Dept_49,0.0,0.0,0.0
Store_37 Dept_27,0.0,0.0,0.0
Store_33 Dept_99,0.0,0.0,0.0
Store_37 Store_9,0.0,0.0,0.0
Store_37 Store_8,0.0,0.0,0.0
Store_37 Store_7,0.0,0.0,0.0
Store_37 Store_6,0.0,0.0,0.0
Store_37 Store_5,0.0,0.0,0.0
Store_37 Store_45,0.0,0.0,0.0
Store_37 Store_44,0.0,0.0,0.0
Store_37 Store_43,0.0,0.0,0.0
Store_37 Store_42,0.0,0.0,0.0
Store_37 Store_41,0.0,0.0,0.0
Store_37 Store_40,0.0,0.0,0.0
Store_37 Store_4,0.0,0.0,0.0
Store_37 Store_39,0.0,0.0,0.0
Store_37 Store_38,0.0,0.0,0.0
Store_36 Dept_99,0.0,0.0,0.0
Store_33 Store_7,0.0,0.0,0.0
Store_33 Store_6,0.0,0.0,0.0
Store_33 Store_5,0.0,0.0,0.0
Store_33 Store_39,0.0,0.0,0.0
Store_33 Store_34,0.0,0.0,0.0
Store_33 Store_35,0.0,0.0,0.0
Store_33 Store_36,0.0,0.0,0.0
Store_33 Store_37,0.0,0.0,0.0
Store_37 Dept_22,0.0,0.0,0.0
Store_33 Store_38,0.0,0.0,0.0
Store_33 Store_4,0.0,0.0,0.0
Store_33 Store_45,0.0,0.0,0.0
Store_37 Dept_19,0.0,0.0,0.0
Store_33 Store_40,0.0,0.0,0.0
Store_33 Store_41,0.0,0.0,0.0
Store_33 Store_42,0.0,0.0,0.0
Store_33 Store_43,0.0,0.0,0.0
Store_33 Store_44,0.0,0.0,0.0
Store_33 Store_8,0.0,0.0,0.0
Store_33 Store_9,0.0,0.0,0.0
Store_33 Dept_19,0.0,0.0,0.0
Store_33 Dept_65,0.0,0.0,0.0
Store_36 Dept_71,0.0,0.0,0.0
Store_33 Dept_50,0.0,0.0,0.0
Store_33 Dept_51,0.0,0.0,0.0
Store_36 Dept_65,0.0,0.0,0.0
Store_33 Dept_54,0.0,0.0,0.0
Store_33 Dept_58,0.0,0.0,0.0
Store_36 Dept_58,0.0,0.0,0.0
Store_33 Dept_48,0.0,0.0,0.0
Store_33 Dept_77,0.0,0.0,0.0
Store_33 Dept_78,0.0,0.0,0.0
Store_36 Dept_54,0.0,0.0,0.0
Store_33 Dept_85,0.0,0.0,0.0
Store_36 Dept_51,0.0,0.0,0.0
Store_36 Dept_50,0.0,0.0,0.0
Store_33 Dept_49,0.0,0.0,0.0
Store_36 Dept_77,0.0,0.0,0.0
Store_33 Dept_23,0.0,0.0,0.0
Store_33 Dept_33,0.0,0.0,0.0
Store_33 Dept_24,0.0,0.0,0.0
Store_33 Dept_28,0.0,0.0,0.0
Store_33 Dept_29,0.0,0.0,0.0
Store_33 Dept_30,0.0,0.0,0.0
Store_33 Dept_31,0.0,0.0,0.0
Store_33 Dept_32,0.0,0.0,0.0
Store_33 Dept_34,0.0,0.0,0.0
Store_36 Dept_78,0.0,0.0,0.0
Store_33 Dept_35,0.0,0.0,0.0
Store_33 Dept_37,0.0,0.0,0.0
Store_33 Dept_39,0.0,0.0,0.0
Store_33 Dept_43,0.0,0.0,0.0
Store_33 Dept_45,0.0,0.0,0.0
Store_33 Dept_47,0.0,0.0,0.0
Store_30 Store_32,0.0,0.0,0.0
Store_3 Dept_99,0.0,0.0,0.0
Store_41 Store_7,0.0,0.0,0.0
Store_25 Store_41,0.0,0.0,0.0
Store_40 Store_5,0.0,0.0,0.0
Store_40 Store_45,0.0,0.0,0.0
Store_40 Store_44,0.0,0.0,0.0
Store_40 Store_43,0.0,0.0,0.0
Store_40 Store_42,0.0,0.0,0.0
Store_40 Store_41,0.0,0.0,0.0
Store_25 Dept_99,0.0,0.0,0.0
Store_26 Store_27,0.0,0.0,0.0
Store_26 Store_28,0.0,0.0,0.0
Store_26 Store_29,0.0,0.0,0.0
Store_26 Store_3,0.0,0.0,0.0
Store_26 Store_30,0.0,0.0,0.0
Store_26 Store_31,0.0,0.0,0.0
Store_26 Store_32,0.0,0.0,0.0
Store_26 Store_33,0.0,0.0,0.0
Store_40 Store_6,0.0,0.0,0.0
Store_40 Store_7,0.0,0.0,0.0
Store_40 Store_8,0.0,0.0,0.0
Store_25 Store_8,0.0,0.0,0.0
Store_25 Store_43,0.0,0.0,0.0
Store_25 Store_44,0.0,0.0,0.0
Store_25 Store_45,0.0,0.0,0.0
Store_25 Store_5,0.0,0.0,0.0
Store_25 Store_6,0.0,0.0,0.0
Store_25 Store_7,0.0,0.0,0.0
Store_25 Store_9,0.0,0.0,0.0
Store_40 Store_9,0.0,0.0,0.0
Store_25 Dept_39,0.0,0.0,0.0
Store_25 Dept_43,0.0,0.0,0.0
Store_25 Dept_65,0.0,0.0,0.0
Store_25 Dept_77,0.0,0.0,0.0
Store_25 Dept_78,0.0,0.0,0.0
Store_25 Dept_96,0.0,0.0,0.0
Store_26 Store_34,0.0,0.0,0.0
Store_26 Store_35,0.0,0.0,0.0
Store_26 Store_36,0.0,0.0,0.0
Store_26 Dept_99,0.0,0.0,0.0
Store_26 Dept_43,0.0,0.0,0.0
Store_26 Dept_50,0.0,0.0,0.0
Store_26 Dept_58,0.0,0.0,0.0
Store_26 Dept_65,0.0,0.0,0.0
Store_26 Dept_77,0.0,0.0,0.0
Store_4 Dept_50,0.0,0.0,0.0
Store_27 Store_28,0.0,0.0,0.0
Store_26 Dept_37,0.0,0.0,0.0
Store_27 Store_29,0.0,0.0,0.0
Store_27 Store_3,0.0,0.0,0.0
Store_27 Store_30,0.0,0.0,0.0
Store_27 Store_31,0.0,0.0,0.0
Store_27 Store_32,0.0,0.0,0.0
Store_4 Dept_43,0.0,0.0,0.0
Store_26 Dept_39,0.0,0.0,0.0
Store_26 Store_9,0.0,0.0,0.0
Store_26 Store_37,0.0,0.0,0.0
Store_26 Store_43,0.0,0.0,0.0
Store_26 Store_38,0.0,0.0,0.0
Store_26 Store_39,0.0,0.0,0.0
Store_26 Store_4,0.0,0.0,0.0
Store_26 Store_40,0.0,0.0,0.0
Store_26 Store_41,0.0,0.0,0.0
Store_26 Store_42,0.0,0.0,0.0
Store_4 Dept_77,0.0,0.0,0.0
Store_26 Store_8,0.0,0.0,0.0
Store_26 Store_44,0.0,0.0,0.0
Store_26 Store_45,0.0,0.0,0.0
Store_26 Store_5,0.0,0.0,0.0
Store_26 Store_6,0.0,0.0,0.0
Store_26 Store_7,0.0,0.0,0.0
Store_4 Dept_65,0.0,0.0,0.0
Store_25 Store_42,0.0,0.0,0.0
Store_25 Store_40,0.0,0.0,0.0
Store_27 Store_34,0.0,0.0,0.0
Store_25 Store_4,0.0,0.0,0.0
Store_24 Store_27,0.0,0.0,0.0
Store_24 Store_28,0.0,0.0,0.0
Store_24 Store_29,0.0,0.0,0.0
Store_24 Store_3,0.0,0.0,0.0
Store_24 Store_30,0.0,0.0,0.0
Store_24 Store_31,0.0,0.0,0.0
Store_24 Store_32,0.0,0.0,0.0
Store_24 Store_33,0.0,0.0,0.0
Store_40 Dept_77,0.0,0.0,0.0
Store_24 Store_34,0.0,0.0,0.0
Store_24 Store_35,0.0,0.0,0.0
Store_24 Store_36,0.0,0.0,0.0
Store_24 Store_37,0.0,0.0,0.0
Store_24 Store_38,0.0,0.0,0.0
Store_40 Dept_65,0.0,0.0,0.0
Store_24 Store_26,0.0,0.0,0.0
Store_24 Store_25,0.0,0.0,0.0
Store_23 Dept_99,0.0,0.0,0.0
Store_40 Dept_99,0.0,0.0,0.0
Store_41 Store_6,0.0,0.0,0.0
Store_41 Store_5,0.0,0.0,0.0
Store_41 Store_45,0.0,0.0,0.0
Store_41 Store_44,0.0,0.0,0.0
Store_41 Store_43,0.0,0.0,0.0
Store_41 Store_42,0.0,0.0,0.0
Store_23 Store_7,0.0,0.0,0.0
Store_23 Dept_77,0.0,0.0,0.0
Store_23 Store_8,0.0,0.0,0.0
Store_23 Store_9,0.0,0.0,0.0
Store_23 Dept_37,0.0,0.0,0.0
Store_23 Dept_39,0.0,0.0,0.0
Store_23 Dept_43,0.0,0.0,0.0
Store_23 Dept_65,0.0,0.0,0.0
Store_24 Store_39,0.0,0.0,0.0
Store_24 Store_4,0.0,0.0,0.0
Store_24 Store_40,0.0,0.0,0.0
Store_25 Store_32,0.0,0.0,0.0
Store_40 Dept_39,0.0,0.0,0.0
Store_25 Store_28,0.0,0.0,0.0
